44242392,1,1,0,0,1,0
44242393,1,0,0,0,0,0
44242394,1,0,0,0,0,0
44242395,0,0,0,0,0,0
44242400,0,0,0,0,0,0
44242403,0,0,0,0,0,0
44242404,0,0,0,0,0,0
44242410,0,0,0,0,0,0
44242416,1,0,1,0,0,0
44242417,0,0,0,0,1,0
44242418,0,0,0,0,2,0
44242419,1,0,1,0,1,0
44242420,1,1,1,0,1,0
44242421,3,2,6,1,1,1
44242422,2,0,7,0,2,4
44242423,1,0,0,0,1,0
44242424,1,0,0,0,1,0
44242425,1,0,0,0,0,0
44242426,1,1,1,0,1,0
44242427,2,2,2,1,0,0
44242428,1,0,1,0,1,0
44242429,2,0,2,0,1,0
44242430,2,1,3,0,1,1
44242431,0,0,0,0,1,0
44242432,1,0,0,0,0,0
44242433,0,0,0,0,1,0
44242434,0,0,0,0,0,0
44242435,0,0,0,0,1,0
44242436,0,0,0,0,2,0
44242437,0,0,0,0,0,0
44242438,1,0,0,0,1,0
44242439,1,0,1,0,2,0
44242440,1,0,0,0,0,0
44242441,0,0,0,0,1,0
44242442,0,0,0,0,0,0
44242443,0,0,0,0,0,0
44242444,0,0,0,0,0,0
44242445,1,0,0,0,2,0
44242446,0,0,0,0,2,1
44242457,0,0,0,0,0,0
44242462,1,0,0,0,0,0
44242463,1,0,0,0,0,0
44242465,1,0,0,0,0,0
44242486,0,0,0,0,0,0
44242487,0,0,0,0,0,0
44242488,0,0,0,0,0,0
44242489,0,0,0,0,0,0
44242490,0,0,0,0,0,0
44242502,1,0,3,0,0,0
44242507,0,0,0,0,0,0
44242508,0,0,1,0,3,4
44242509,0,0,0,0,3,5
44242511,0,0,1,0,2,1
44242512,0,0,1,1,2,4
44242514,0,0,1,0,3,6
44242536,1,0,0,0,0,0
44242540,1,2,0,0,1,0
44242541,1,2,0,0,1,0
44242549,0,0,1,1,0,0
44242550,1,1,0,0,0,0
44242551,1,1,0,0,0,0
44242560,1,1,0,0,1,1
44242567,1,1,2,0,0,0
44242568,2,1,2,0,1,1
44242575,0,0,0,0,0,0
44242577,0,0,0,0,2,0
44242578,0,0,0,0,0,0
44242579,0,0,0,0,2,0
44242580,0,0,0,0,0,0
44242581,0,0,0,0,0,0
44242582,0,0,0,0,0,0
44242583,1,1,0,0,0,0
44242584,0,0,0,0,0,0
44242586,1,1,0,0,0,0
44242587,2,0,3,0,1,1
44242588,1,0,1,0,0,0
44242589,1,0,0,0,0,0
44242594,0,0,0,0,0,0
44242602,0,0,0,0,0,0
44242613,2,0,0,0,1,0
44242614,1,2,1,0,1,0
44242624,0,0,0,0,0,0
44242626,0,0,0,0,0,0
44242627,3,0,3,0,1,1
44242628,0,0,0,0,1,1
44242629,0,0,0,0,0,0
44242630,1,1,1,0,0,0
44242631,1,2,1,0,0,0
44242632,1,0,1,0,0,0
44242633,1,0,1,0,0,0
44242638,2,0,7,0,2,0
44242667,2,0,6,0,3,4
44242668,1,0,0,0,3,1
44242670,2,0,6,0,3,6
44242671,1,0,0,0,1,0
44242672,2,0,3,0,1,1
44242673,2,0,3,0,1,1
44242674,2,1,3,0,1,0
44242675,2,1,3,0,1,0
44242676,2,1,2,0,1,0
44242677,1,1,0,0,1,0
44242678,0,0,0,0,1,0
44242680,1,0,0,0,0,0
44242691,1,0,1,0,0,0
44242696,0,0,1,0,0,0
44242698,3,0,4,2,2,0
44242699,3,3,4,7,2,2
44242723,1,1,0,0,0,0
44242744,0,0,0,0,0,0
44242747,1,0,2,0,1,0
44242748,2,0,2,0,1,0
44242762,0,0,0,0,0,0
44242787,8,10,8,5,0,0
44242788,8,2,14,14,1,1
44242789,14,6,15,13,1,1
44242790,2,1,2,2,1,1
44242791,1,0,0,0,1,0
44242792,0,0,0,0,0,0
44242793,2,0,6,0,3,6
44242795,1,0,0,0,1,0
44242810,1,0,6,1,3,1
44242811,2,0,4,2,3,2
44242812,0,0,1,0,3,0
44242813,0,0,1,0,2,0
44242826,11,10,15,21,1,0
44242832,6,4,5,0,0,0
44242833,10,5,13,16,1,1
44242960,1,0,0,0,1,0
44242961,0,0,0,0,0,0
44242962,0,0,0,0,0,0
44242963,1,0,0,0,1,0
44242964,1,0,0,0,1,0
44242965,0,0,0,0,0,0
44242970,0,0,1,0,0,0
44242971,11,6,13,14,1,1
44242972,7,7,5,0,0,0
44242976,1,0,1,0,1,0
44242978,0,0,0,0,0,0
44242979,0,0,0,0,0,0
44242980,0,0,0,0,0,0
44242987,0,0,0,0,0,0
44242993,2,1,3,0,1,0
44242997,2,0,3,0,0,0
44242999,0,0,0,0,0,0
44243000,0,0,0,0,0,0
44243001,0,0,0,0,0,0
44243002,0,0,0,0,2,0
44243003,0,0,0,0,2,0
44243004,0,0,0,0,2,0
44243005,0,0,0,0,1,0
44243011,1,0,0,0,0,0
44243017,1,0,0,0,0,0
44243020,0,0,0,0,0,0
44243023,0,0,0,0,0,0
44243024,0,0,0,0,0,0
44243025,0,0,1,1,0,0
44243028,2,0,2,0,0,0
44243029,2,0,3,1,0,0
44243030,3,0,4,1,0,0
44243031,0,0,0,0,2,0
44243034,0,0,0,0,0,0
44243035,3,4,6,4,0,0
44243041,1,0,6,0,3,0
44243044,2,6,0,0,0,0
44243048,8,6,9,9,0,0
44243049,11,14,12,10,1,1
44243052,1,1,0,0,0,0
44243056,3,0,6,0,1,0
44243057,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
