inhabitant0,2217.7800341641173
inhabitant1,3323.4919449011354
inhabitant2,1829.2409464424366
inhabitant3,451.263221643431
inhabitant4,2292.2630032901784
inhabitant5,2516.4699892006984
inhabitant6,0.0
inhabitant7,0.0
inhabitant8,451.25952025827127
inhabitant9,2764.2100418378927
inhabitant10,978.4540066221634
inhabitant11,2038.562218016159
inhabitant12,1216.1514766944165
inhabitant13,793.8596533826576
inhabitant14,260.75517304226895
inhabitant15,237.8197302075501
inhabitant16,0.0
inhabitant17,0.0
inhabitant18,0.0
inhabitant19,0.0
inhabitant20,0.0
inhabitant21,0.0
inhabitant22,0.0
inhabitant23,132.45167681035002
inhabitant24,540.1733988949935
inhabitant25,0.0
inhabitant26,609.0327797497512
inhabitant27,0.0
inhabitant28,0.0
inhabitant29,0.0
inhabitant30,0.0
inhabitant31,0.0
inhabitant32,0.0
inhabitant33,0.0
inhabitant34,0.0
inhabitant35,0.0
inhabitant36,0.0
inhabitant37,0.0
inhabitant38,0.0
inhabitant39,0.0
inhabitant40,0.0
inhabitant41,0.0
inhabitant42,0.0
inhabitant43,0.0
inhabitant44,0.0
inhabitant45,0.0
inhabitant46,0.0
inhabitant47,0.0
inhabitant48,0.0
regionalvisitor0,4034.4935838568636
regionalvisitor1,1949.6703576649613
regionalvisitor2,5491.304725670284
regionalvisitor3,3395.064065611272
regionalvisitor4,5094.816859272953
regionalvisitor5,2794.2031980970137
regionalvisitor6,5047.875218592129
regionalvisitor7,4571.452259933879
regionalvisitor8,3314.1648380441316
regionalvisitor9,1169.7350957587498
regionalvisitor10,5126.796410129294
regionalvisitor11,1760.2685923193803
regionalvisitor12,1696.658409863924
regionalvisitor13,487.98687789056686
regionalvisitor14,3587.461320405164
regionalvisitor15,62.02935188845021
regionalvisitor16,1162.6866944925964
regionalvisitor17,2861.669398474073
regionalvisitor18,1372.3428727274593
regionalvisitor19,1461.394581009677
regionalvisitor20,0.0
regionalvisitor21,2171.949651157688
regionalvisitor22,132.45167681035002
regionalvisitor23,1426.220119404273
regionalvisitor24,1474.5378024028187
regionalvisitor25,0.0
regionalvisitor26,91.59234004213121
regionalvisitor27,4192.234467750049
regionalvisitor28,1802.8366739870994
regionalvisitor29,279.96542927981784
regionalvisitor30,2284.024575682511
regionalvisitor31,2070.0388607413397
regionalvisitor32,2305.1016460776027
regionalvisitor33,176.1263668490231
regionalvisitor34,1590.0112851596289
regionalvisitor35,3070.833021686326
regionalvisitor36,515.9362968521442
regionalvisitor37,0.0
regionalvisitor38,0.0
regionalvisitor39,1757.663538658139
regionalvisitor40,0.0
regionalvisitor41,0.0
regionalvisitor42,0.0
regionalvisitor43,0.0
regionalvisitor44,0.0
regionalvisitor45,1441.4188375700235
regionalvisitor46,279.96542927981784
regionalvisitor47,0.0
regionalvisitor48,0.0
regionalvisitor49,1958.8240549646414
regionalvisitor50,0.0
regionalvisitor51,713.9975860336943
regionalvisitor52,619.407091024121
regionalvisitor53,0.0
regionalvisitor54,0.0
regionalvisitor55,1568.8248357308728
regionalvisitor56,106.53095678710159
regionalvisitor57,0.0
regionalvisitor58,0.0
regionalvisitor59,0.0
regionalvisitor60,0.0
regionalvisitor61,176.1263668490231
regionalvisitor62,0.0
regionalvisitor63,0.0
regionalvisitor64,0.0
regionalvisitor65,0.0
regionalvisitor66,0.0
regionalvisitor67,0.0
regionalvisitor68,958.7879287096813
regionalvisitor69,0.0
regionalvisitor70,0.0
regionalvisitor71,0.0
regionalvisitor72,0.0
regionalvisitor73,0.0
regionalvisitor74,0.0
regionalvisitor75,0.0
regionalvisitor76,0.0
regionalvisitor77,0.0
regionalvisitor78,0.0
regionalvisitor79,0.0
regionalvisitor80,0.0
regionalvisitor81,1067.4572164194662
regionalvisitor82,0.0
regionalvisitor83,0.0
regionalvisitor84,0.0
regionalvisitor85,0.0
regionalvisitor86,0.0
regionalvisitor87,0.0
regionalvisitor88,0.0
regionalvisitor89,0.0
regionalvisitor90,0.0
othervisitor0,4953.523573938374
othervisitor1,2866.041893796155
othervisitor2,0.0
othervisitor3,0.0
othervisitor4,0.0
othervisitor5,2165.9208291965924
othervisitor6,0.0
othervisitor7,0.0
othervisitor8,0.0
othervisitor9,4054.6859391010644
othervisitor10,0.0
othervisitor11,0.0
inhabitant0,2124.8802026046997
inhabitant1,902.6204399412709
inhabitant2,2206.011849717873
inhabitant3,819.0432487176748
inhabitant4,652.2912321525732
inhabitant5,649.9231352487003
inhabitant6,1126.2417093642114
inhabitant7,0.0
inhabitant8,1074.61190587508
inhabitant9,3280.928905901799
inhabitant10,0.0
inhabitant11,511.2011422104015
inhabitant12,0.0
inhabitant13,913.5316063464227
inhabitant14,0.0
inhabitant15,845.5494684328668
inhabitant16,0.0
inhabitant17,0.0
inhabitant18,1876.6051253307141
inhabitant19,0.0
inhabitant20,0.0
inhabitant21,0.0
inhabitant22,0.0
inhabitant23,1731.3178778755905
inhabitant24,1880.3070818627396
inhabitant25,2451.188928054593
inhabitant26,765.7345651832989
inhabitant27,0.0
inhabitant28,0.0
inhabitant29,0.0
inhabitant30,0.0
inhabitant31,0.0
inhabitant32,0.0
inhabitant33,0.0
inhabitant34,0.0
inhabitant35,0.0
inhabitant36,0.0
inhabitant37,0.0
inhabitant38,0.0
inhabitant39,0.0
inhabitant40,0.0
inhabitant41,0.0
inhabitant42,0.0
inhabitant43,0.0
inhabitant44,0.0
inhabitant45,0.0
inhabitant46,0.0
inhabitant47,0.0
inhabitant48,0.0
regionalvisitor0,1638.5944547983129
regionalvisitor1,1122.0165589726837
regionalvisitor2,3261.4817032984256
regionalvisitor3,5280.530603084317
regionalvisitor4,2669.630337025021
regionalvisitor5,3077.7480112516096
regionalvisitor6,1537.0950537787396
regionalvisitor7,452.52748248695264
regionalvisitor8,2079.6627457674713
regionalvisitor9,3785.751947784422
regionalvisitor10,0.0
